title,url,category,cooking_time,portion,ingredients,steps,calories,protein,carbs,fat,image_url
Tuna Rice Burger,https://www.dapurumami.com/resep/tuna-rice-burger-sz9ym,Aneka Resep,30,8,"Bahan Rica Burger:
Membuat tuna burger : kocok telur sebentar
masukkan tuna
tepung panir
seledri
daun bawang dan Masako Rasa Ayam secukupnya. Bagi menjadi 4 bagian dan bentuk menjadi bulat pipih menggunakan cetakan bulat yang berdiameter 9 - 10 cm.
Panaskan minyak
masukkan adonan tuna burger yang sudah dibentuk
goreng sambil dibalik-balik selama 10 menit hingga kecoklatan
angkat.
Membuat rica burger : campur nasi dan peterseli
aduk hingga rata. Bagi nasi menjadi 4 bagian
dan bentuk menjadi bulat pipih menggunakan cetakan bulat yang berdiameter 9 - 10 cm. lakukan hingga semua habis. Olesi wajan datar dengan margarin
masak rica burger hingga agak kecoklatan
angkat.
Penyajian : letakkan tuna burger
taruh rica burger di atasnya
lalu tumpuk lagi dengan tuna burger.","1. Membuat tuna burger : kocok telur sebentar, masukkan tuna, tepung panir, seledri, daun bawang dan Masako Rasa Ayam secukupnya. Bagi menjadi 4 bagian dan bentuk menjadi bulat pipih menggunakan cetakan bulat yang berdiameter 9 - 10 cm.
2. Panaskan minyak, masukkan adonan tuna burger yang sudah dibentuk, goreng sambil dibalik-balik selama 10 menit hingga kecoklatan, angkat.
3. Membuat rica burger : campur nasi dan peterseli, aduk hingga rata. Bagi nasi menjadi 4 bagian, dan bentuk menjadi bulat pipih menggunakan cetakan bulat yang berdiameter 9 - 10 cm. lakukan hingga semua habis. Olesi wajan datar dengan margarin, masak rica burger hingga agak kecoklatan, angkat.
4. Penyajian : letakkan tuna burger, taruh rica burger di atasnya, lalu tumpuk lagi dengan tuna burger.",183.8,6.5,21.6,8.0,https://assets.dapurumami.com/uploads/recipe/tuna-rice-burger-sz9ym-d10ecaafc3417fdc5f3e284ea62efd8f.jpg
Daun Singkong Tabur,https://www.dapurumami.com/resep/daun-singkong-tabur-xacyk,Aneka Resep,30,4,"Bumbu Iris:
Larutkan 1/2 bks Masako Rasa Sapi dalam 100 ml air
tambahkan garam dan merica. Rendam tahu selama 15 menit. Tiriskan. Goreng hingga kering. Sisihkan.
Tumis bawang merah dan bawang putih dengan 5 sdm minyak goreng. Masukkan gula merah dan sisa irisan bumbu.
Masukkan daun singkong
terasi
100 ml air
air asam jawa
sisa Masako Rasa Sapi
serta garam dan merica
aduk rata. Angkat. Taburi dengan tahu goreng. Sajikan.","1. Larutkan 1/2 bks Masako Rasa Sapi dalam 100 ml air, tambahkan garam dan merica. Rendam tahu selama 15 menit. Tiriskan. Goreng hingga kering. Sisihkan.
2. Tumis bawang merah dan bawang putih dengan 5 sdm minyak goreng. Masukkan gula merah dan sisa irisan bumbu.
3. Masukkan daun singkong, terasi, 100 ml air, air asam jawa, sisa Masako Rasa Sapi, serta garam dan merica, aduk rata. Angkat. Taburi dengan tahu goreng. Sajikan.",82.3,6.8,7.3,4.3,https://assets.dapurumami.com/uploads/recipe/daun-singkong-tabur-xacyk-f88246897e8f31b0d4d7dab3c297cc9a.jpg
Kwetiau Kuah Praktis,https://www.dapurumami.com/resep/kwetiau-kuah-praktis-opjz9,Aneka Resep,30,4,"Bahan Kuah:
Bumbu Halus:
Bahan Pelengkap:
Rebus tetelan sapi dalam 1 ltr air. Tambahkan bumbu halus
pekak
kayu manis
Masako Rasa Sapi
garam
dan merica. Masak hingga daging empuk dan matang.
Siapkan baby pokcoy dan kwetiau dalam mangkuk saji. Siram dengan kuah. Sajikan.","1. Rebus tetelan sapi dalam 1 ltr air. Tambahkan bumbu halus, pekak, kayu manis, Masako Rasa Sapi, garam, dan merica. Masak hingga daging empuk dan matang.
2. Siapkan baby pokcoy dan kwetiau dalam mangkuk saji. Siram dengan kuah. Sajikan.",187.3,8.3,16.5,9.5,https://assets.dapurumami.com/uploads/recipe/kwetiau-kuah-praktis-opjz9-0cf285fe6112901fc62b42286ad0f966.jpg
Stik Nugget Tahu,https://www.dapurumami.com/resep/stik-nugget-tahu-3whnm,Aneka Resep,30,30,"Bumbu Halus:
Bahan Pelapis:
Campur tahu
udang
wortel
seledri
bumbu halus dan Masako Rasa Ayam
lalu masukkan telur kocok. Aduk sampai tercampur rata.
Siapkan loyang yang berukuran 4 cm x 15 cm x 15 cm
olesi dengan minyak. Tuang adonan ke dalam loyang
padatkan dan ratakan
tutup dengan kertas alumunium. Kukus selama +/- 30 menit sampai matang
angkat dan dinginkan.
Keluarkan adonan yang sudah matang dari loyang lalu potong menjadi ukuran 1 cm x 5 cm. ambil sepotong tahu
celupkan ke dalam putih telur kocok
gulingkan ke dalam tepung panir. Lakukan hal yang sama sampai seluruh bahan habis.
Panaskan minyak
masukkan tahu yang sudah berselimut tepung panir kedalam minyak panas
goreng sampai kekuningan
angkat dan tiriskan. Hidangkan selagi hangat","1. Campur tahu, udang, wortel, seledri, bumbu halus dan Masako Rasa Ayam, lalu masukkan telur kocok. Aduk sampai tercampur rata.
2. Siapkan loyang yang berukuran 4 cm x 15 cm x 15 cm, olesi dengan minyak. Tuang adonan ke dalam loyang, padatkan dan ratakan, tutup dengan kertas alumunium. Kukus selama +/- 30 menit sampai matang, angkat dan dinginkan.
3. Keluarkan adonan yang sudah matang dari loyang lalu potong menjadi ukuran 1 cm x 5 cm. ambil sepotong tahu, celupkan ke dalam putih telur kocok, gulingkan ke dalam tepung panir. Lakukan hal yang sama sampai seluruh bahan habis.
4. Panaskan minyak, masukkan tahu yang sudah berselimut tepung panir kedalam minyak panas, goreng sampai kekuningan, angkat dan tiriskan. Hidangkan selagi hangat",63.4,5.1,6.1,2.1,https://assets.dapurumami.com/uploads/recipe/stik-nugget-tahu-3whnm-7097d6fe19c4f68a236cca0a7437ccf8.jpg
Zucchini Rolled Chicken Curry,https://www.dapurumami.com/resep/zucchini-rolled-chicken-curry-7azsc,Aneka Resep,30,4,"Potong dadu dada ayam. Bumbui dengan garam
lada
AJI-NO-MOTO cabai bubuk
bubuk kari
bawang putih
jahe dan 2 sdm minyak zaitun.
Lumuri zucchini dengan olive oil
lalu grill sampai layu
sisihkan.
Panaskan teflon
tumis ayam sampai matang
sisihkan.
Gulungkan ayam dengan zucchini dan taburi dengan keju cheddar parut. Tusuk agar tidak lepas. Sajikan.","1. Potong dadu dada ayam. Bumbui dengan garam, lada, AJI-NO-MOTO cabai bubuk, bubuk kari, bawang putih, jahe dan 2 sdm minyak zaitun.
2. Lumuri zucchini dengan olive oil, lalu grill sampai layu, sisihkan.
3. Panaskan teflon, tumis ayam sampai matang, sisihkan.
4. Gulungkan ayam dengan zucchini dan taburi dengan keju cheddar parut. Tusuk agar tidak lepas. Sajikan.",254.3,13.3,5.5,19.5,https://assets.dapurumami.com/uploads/recipe/zucchini-rolled-chicken-curry-7azsc-5d83be2af39e990e38c562bbd4c6dddb.jpg
Sandwich Isi Ala Pizza,https://www.dapurumami.com/resep/sandwich-isi-ala-pizza-7rw8o,Aneka Resep,30,6,"Membuat isi : lelehkan margarin
tumis bawang bombay dan bawang putih sampai harum. Masukkan daging sapi cincang
dimasak sampai daging berubah warna
lalu tambahkan saus tomat
jamur
paprika
lada dan Masako Rasa Sapi secukupnya.
Potong roti menjadi 2 bagian bentuk segi tiga
olesi dengan adonan isi setebal 1 - 2 cm lalu taburi dengan keju parut
tutup dengan potongan roti yang satunya.
Panggang dengan oven selama 5 menit. Angkat dan sajikan selagi panas.","1. Membuat isi : lelehkan margarin, tumis bawang bombay dan bawang putih sampai harum. Masukkan daging sapi cincang, dimasak sampai daging berubah warna, lalu tambahkan saus tomat, jamur, paprika, lada dan Masako Rasa Sapi secukupnya.
2. Potong roti menjadi 2 bagian bentuk segi tiga, olesi dengan adonan isi setebal 1 - 2 cm lalu taburi dengan keju parut, tutup dengan potongan roti yang satunya.
3. Panggang dengan oven selama 5 menit. Angkat dan sajikan selagi panas.",621.5,27.7,46.8,37.7,https://assets.dapurumami.com/uploads/recipe/sandwich-isi-ala-pizza-7rw8o-5071aa17bda4d51123a746c358ddef4a.jpg
Sate Sosis Bumbu,https://www.dapurumami.com/resep/sate-sosis-bumbu-qkga6,Aneka Resep,30,7,"Potong sosis dan dibentuk sesuai selera.
Tumis bawang putih sampai harum. Masukkan sosis
kecap asin dan saus tomat.
Tambahkan kecap manis
lada halus
Masako Rasa Sapi secukupnya
masak hingga bumbu meresap.
Tusuk sosis dengan tusuk sate
panggang diatas api kecil hingga matang","1. Potong sosis dan dibentuk sesuai selera.
2. Tumis bawang putih sampai harum. Masukkan sosis, kecap asin dan saus tomat.
3. Tambahkan kecap manis, lada halus, Masako Rasa Sapi secukupnya, masak hingga bumbu meresap.
4. Tusuk sosis dengan tusuk sate, panggang diatas api kecil hingga matang",801.9,73.4,1.4,7.0,https://assets.dapurumami.com/uploads/recipe/sate-sosis-bumbu-qkga6-6cac897d3eefdecbc8538c2a3f806826.jpg
Mie Goreng Siram,https://www.dapurumami.com/resep/mie-goreng-siram-7xmvn,Aneka Resep,30,6,"Panaskan minyak
goreng mie sampai terendam seluruhnya sambil ditekan agar bentuknya cekung. Balikkan mie
goreng sampai warnanya kuning keemasan
angkat dan sisihkan.
Tumis bawang bombay dan bawang putih hingga harum. Masukkan potongan ayam
aduk hingga berubah warna. Masukkan wortel dan kacang polong
aduk rata.
Masukkan telur puyuh
tambahkan saus tiram
kecap asin
lada halus
air
larutan maizena dan Masako Rasa Ayam
aduk sampai agak kental. Angkat.
Taruh mie kering dalam piring
siram dengan kuahnya.","1. Panaskan minyak, goreng mie sampai terendam seluruhnya sambil ditekan agar bentuknya cekung. Balikkan mie, goreng sampai warnanya kuning keemasan, angkat dan sisihkan.
2. Tumis bawang bombay dan bawang putih hingga harum. Masukkan potongan ayam, aduk hingga berubah warna. Masukkan wortel dan kacang polong, aduk rata.
3. Masukkan telur puyuh, tambahkan saus tiram, kecap asin, lada halus, air, larutan maizena dan Masako Rasa Ayam, aduk sampai agak kental. Angkat.
4. Taruh mie kering dalam piring, siram dengan kuahnya.",273.3,13.5,9.3,5.5,https://assets.dapurumami.com/uploads/recipe/mie-goreng-siram-7xmvn-a78c71cb3c0dc50eb60767033410125a.jpg
Dadar Telur Rica Rica,https://www.dapurumami.com/resep/dadar-telur-rica-rica-ahvqs,Aneka Resep,30,4,"Bahan Saus:
Kocok telur dengan 1/2 bks Masako Rasa Sapi
serta garam dan merica. Masukkan terung. Bagi adonan menjadi 2. Goreng 1 bagian adonan dalam minyak panas hingga terendam. Tiriskan. Lakukan hal yang sama untuk sisa adonan telur.
Saus rica-rica : tumis bumbu kasar dengan 3 sdm minyak goreng. Tambahkan daun jeruk. Bubuhi sisa Masako Rasa Sapi
serta garam dan merica. Tuangkan larutan maizena
aduk hingga kuah mengental.
Tuangkan saus rica-rica ke atas dadar terung. Sajikan.","1. Kocok telur dengan 1/2 bks Masako Rasa Sapi, serta garam dan merica. Masukkan terung. Bagi adonan menjadi 2. Goreng 1 bagian adonan dalam minyak panas hingga terendam. Tiriskan. Lakukan hal yang sama untuk sisa adonan telur.
2. Saus rica-rica : tumis bumbu kasar dengan 3 sdm minyak goreng. Tambahkan daun jeruk. Bubuhi sisa Masako Rasa Sapi, serta garam dan merica. Tuangkan larutan maizena, aduk hingga kuah mengental.
3. Tuangkan saus rica-rica ke atas dadar terung. Sajikan.",140.0,7.5,11.0,7.5,https://assets.dapurumami.com/uploads/recipe/dadar-telur-rica-rica-ahvqs-c0ff39bedae3089e8ac7425d177f47f1.jpg
Krupuk Kulit dan Bengkuang Kuah,https://www.dapurumami.com/resep/krupuk-kulit-dan-bengkuang-kuah-hkyqp,Aneka Resep,30,4,"Bahan Halus:
Tumis bumbu halus dan serai. Masukkan tetelan
masak hingga berubah warna. Tuangkan 1,5 ltr air
masak hingga tetelan empuk.
Masukkan bengkuang dan Masako Rasa Sapi. Masak hingga mendidih. Tambahkan kerupuk kulit
cabai
serta garam dan merica. Masak hingga kerupuk kulit agak layu dan kuah mengental.
Tambahkan air jeruk nipis
aduk rata. Sajikan.","1. Tumis bumbu halus dan serai. Masukkan tetelan, masak hingga berubah warna. Tuangkan 1,5 ltr air, masak hingga tetelan empuk.
2. Masukkan bengkuang dan Masako Rasa Sapi. Masak hingga mendidih. Tambahkan kerupuk kulit, cabai, serta garam dan merica. Masak hingga kerupuk kulit agak layu dan kuah mengental.
3. Tambahkan air jeruk nipis, aduk rata. Sajikan.",236.0,16.3,4.8,16.0,https://assets.dapurumami.com/uploads/recipe/krupuk-kulit-dan-bengkuang-kuah-hkyqp-4ee801300d9506c7928f94699866891b.jpg
Daging Melinjo Kriuk,https://www.dapurumami.com/resep/daging-melinjo-kriuk-wtgc5,Aneka Resep,30,4,"Bumbu Halus:
Campur tepung beras dan tepung kanji
dan Masako Rasa Sapi. Aduk rata. Sisihkan.
Lumuri daging dengan bumbu halus
lalu balutkan dengan adonan tepung hingga rata. Goreng dalam minyak banyak hingga berwarna keemasan. Tiriskan.
Lumuri daun melinjo dengan garam
goreng kering. Sisihkan.
Goreng irisan cabai rawit sebentar. Sisihkan.
Campur daun melinjo
cabai rawit
dan daging goreng. Aduk rata. Sajikan.","1. Campur tepung beras dan tepung kanji, dan Masako Rasa Sapi. Aduk rata. Sisihkan.
2. Lumuri daging dengan bumbu halus, lalu balutkan dengan adonan tepung hingga rata. Goreng dalam minyak banyak hingga berwarna keemasan. Tiriskan.
3. Lumuri daun melinjo dengan garam, goreng kering. Sisihkan.
4. Goreng irisan cabai rawit sebentar. Sisihkan.
5. Campur daun melinjo, cabai rawit, dan daging goreng. Aduk rata. Sajikan.",282.8,15.0,26.3,13.5,https://assets.dapurumami.com/uploads/recipe/daging-melinjo-kriuk-wtgc5-66fb87f4e2f2b8227e3cb27ea7937111.jpg
Sayur Ceplok Telur Puyuh,https://www.dapurumami.com/resep/sayur-ceplok-telur-puyuh-nwtyd,Aneka Resep,30,4,"Tumis bawang merah
bawang putih
dan lengkuas. Tuangkan 500 ml air. Didihkan.
Masukkan kacang panjang dan wortel
masak hingga setengah empuk. Tuangkan santan
semua sisa bahan
dan Masako Rasa Ayam
kecuali Telur puyuh. Kecilkan api.
Ceplokkan setiap telur puyuh ke dalam sayur. Masak hingga matang.","1. Tumis bawang merah, bawang putih, dan lengkuas. Tuangkan 500 ml air. Didihkan.
2. Masukkan kacang panjang dan wortel, masak hingga setengah empuk. Tuangkan santan, semua sisa bahan, dan Masako Rasa Ayam, kecuali Telur puyuh. Kecilkan api.
3. Ceplokkan setiap telur puyuh ke dalam sayur. Masak hingga matang.",538.8,14.0,25.0,45.0,https://assets.dapurumami.com/uploads/recipe/sayur-ceplok-telur-puyuh-nwtyd-1836ad81bbd3007946e6a36521784c88.jpg
Ubi Colek Kari,https://www.dapurumami.com/resep/ubi-colek-kari-grvyi,Aneka Resep,30,6,"Bahan Saus:
Larutkan 1 1/2 bks Masako Rasa Sapi dalam 250 ml air
tambahkan garam dan merica. Rendam ubi dalam larutan Masako Rasa Sapi
diamkan selama 15 menit. Tiriskan.
Goreng ubi hingga matang. Tiriskan.
Saus : tumis bawang putih dengan margarin hingga harum. Masukkan jamur merang
tepung terigu
dan santan. Aduk cepat hingga tepung matang. Masukkan sisa bahan saus dan sisa Masako Rasa Sapi. Masak hingga matang. Sajikan.","1. Larutkan 1 1/2 bks Masako Rasa Sapi dalam 250 ml air, tambahkan garam dan merica. Rendam ubi dalam larutan Masako Rasa Sapi, diamkan selama 15 menit. Tiriskan.
2. Goreng ubi hingga matang. Tiriskan.
3. Saus : tumis bawang putih dengan margarin hingga harum. Masukkan jamur merang, tepung terigu, dan santan. Aduk cepat hingga tepung matang. Masukkan sisa bahan saus dan sisa Masako Rasa Sapi. Masak hingga matang. Sajikan.",449.5,3.7,55.3,28.3,https://assets.dapurumami.com/uploads/recipe/ubi-colek-kari-grvyi-9acd0805df7726f996cb6556fc38e5d9.jpg
Mujair Saus Oncom,https://www.dapurumami.com/resep/mujair-saus-oncom-l6zj8,Aneka Resep,30,4,"Saus Oncom:
Bumbu Halus:
Lumuri ikan dengan air jeruk nipis dan 1 sdt garam. Sisihkan.
Campur tepung beras
tepung terigu
1 1/2 bks Masako Rasa Ayam
serta garam dan merica. Balutkan ikan dengan adonan tepung. Goreng kering
Saus Oncom : tumis bumbu halus dengan 3 sdm minyak goreng. Masukkan oncom
aduk rata. Tuangkan 200 ml air
tambahkan cabai rawit
gula
sisa Masako Rasa Ayam
serta garam dan merica. Aduk rata. Masak hingga air agak berkurang. Masukkan daun kemangi
aduk kembali. Angkat. Siram saus oncom ke atas ikan. Sajikan.","1. Lumuri ikan dengan air jeruk nipis dan 1 sdt garam. Sisihkan.
2. Campur tepung beras, tepung terigu, 1 1/2 bks Masako Rasa Ayam, serta garam dan merica. Balutkan ikan dengan adonan tepung. Goreng kering
3. Saus Oncom : tumis bumbu halus dengan 3 sdm minyak goreng. Masukkan oncom, aduk rata. Tuangkan 200 ml air, tambahkan cabai rawit, gula, sisa Masako Rasa Ayam, serta garam dan merica. Aduk rata. Masak hingga air agak berkurang. Masukkan daun kemangi, aduk kembali. Angkat. Siram saus oncom ke atas ikan. Sajikan.",345.8,37.3,22.5,9.0,https://assets.dapurumami.com/uploads/recipe/mujair-saus-oncom-l6zj8-11a02b95a0cb1f2b3b8a3d2a5a0ed782.jpg
Pindang Rebung Santan,https://www.dapurumami.com/resep/pindang-rebung-santan-xzjqa,Aneka Resep,30,4,"Bahan Halus:
Tumis bumbu halus dan daun salam. Tambahkan rebung dan ikan pindang
aduk rata.
Masukkan santan
gula
Masako Rasa Sapi
serta garam dan merica. Didihkan. Masak dengan api kecil selama +/-30 menit hingga kuah agak menyusut. Sajikan","1. Tumis bumbu halus dan daun salam. Tambahkan rebung dan ikan pindang, aduk rata.
2. Masukkan santan, gula, Masako Rasa Sapi, serta garam dan merica. Didihkan. Masak dengan api kecil selama +/-30 menit hingga kuah agak menyusut. Sajikan",361.5,9.8,22.3,11.3,https://assets.dapurumami.com/uploads/recipe/pindang-rebung-santan-xzjqa-7e7192bc449161f3dc2e97274136683e.jpg
Paru Masak Belimbing,https://www.dapurumami.com/resep/paru-masak-belimbing-37odq,Aneka Resep,30,5,"Bumbu Halus:
Goreng paru dalam minyak banyak hingga kering. Tiriskan.
Tumis bawang merah dan bawang putih dengan 2 sdm minyak goreng. Tambahkan bumbu halus dan serai.
Tuangkan 200 ml air
masukkan paru goreng
belimbing sayur
dan kecap manis. Didihkan.
Bubuhi Masako Rasa Sapi serta garam dan merica. Masak hingga bumbu meresap. Sajikan.","1. Goreng paru dalam minyak banyak hingga kering. Tiriskan.
2. Tumis bawang merah dan bawang putih dengan 2 sdm minyak goreng. Tambahkan bumbu halus dan serai.
3. Tuangkan 200 ml air, masukkan paru goreng, belimbing sayur, dan kecap manis. Didihkan.
4. Bubuhi Masako Rasa Sapi serta garam dan merica. Masak hingga bumbu meresap. Sajikan.",213.4,11.4,5.2,4.2,https://assets.dapurumami.com/uploads/recipe/paru-masak-belimbing-37odq-8db0912b8a82ca853abe157aa0ad2554.jpg
Sate Tempe Manis,https://www.dapurumami.com/resep/sate-tempe-manis-ly1om,Aneka Resep,30,5,"Bumbu Halus:
Tumis bumbu halus hingga setengah matang. Masukkan daun jeruk
kecap manis
air asam jawa
dan 100 ml air.
Masukkan potongan tempe
tambahkan Masako Rasa Sapi
serta garam dan merica. Aduk rata. Biarkan selama 30 menit hingga bumbu meresap.
Tusukkan tempe pada tusukan sate
lalu bakar sambil diolesi sisa bumbu hingga matang. Sajikan.","1. Tumis bumbu halus hingga setengah matang. Masukkan daun jeruk, kecap manis, air asam jawa, dan 100 ml air.
2. Masukkan potongan tempe, tambahkan Masako Rasa Sapi, serta garam dan merica. Aduk rata. Biarkan selama 30 menit hingga bumbu meresap.
3. Tusukkan tempe pada tusukan sate, lalu bakar sambil diolesi sisa bumbu hingga matang. Sajikan.",163.8,11.8,8.4,10.4,https://assets.dapurumami.com/uploads/recipe/sate-tempe-manis-ly1om-d82b6143fa4666de96e96a5cc4456803.jpg
Sup Krim Baso Kentang,https://www.dapurumami.com/resep/sup-krim-baso-kentang-ftxew,Aneka Resep,30,4,"Bahan Bakso Kentang:
Baso kentang : Campur kentang halus bersama bahan lainnya selagi masih panas.
Ambil 1 sdt adonan
bentuk lonjong. Masukkan ke dalam air mendidih
masak hingga mengapung. Angkat. Tiriskan.
Tumis bawang bombay dengan margarin. Masukkan tepung terigu
aduk cepat hingga terigu matang. Masukkan susu
Masako Rasa Sapi
serta garam dan merica. Aduk hingga mengental. Masukkan baso kentang. Sajikan selagi hangat.","1. Baso kentang : Campur kentang halus bersama bahan lainnya selagi masih panas.
2. Ambil 1 sdt adonan, bentuk lonjong. Masukkan ke dalam air mendidih, masak hingga mengapung. Angkat. Tiriskan.
3. Tumis bawang bombay dengan margarin. Masukkan tepung terigu, aduk cepat hingga terigu matang. Masukkan susu, Masako Rasa Sapi, serta garam dan merica. Aduk hingga mengental. Masukkan baso kentang. Sajikan selagi hangat.",194.3,6.8,12.3,10.5,https://assets.dapurumami.com/uploads/recipe/sup-krim-baso-kentang-ftxew-ffdb584f403176b70f77ffeefd9e6145.jpg
Telur Isi Goreng,https://www.dapurumami.com/resep/telur-isi-goreng-bx2j1,Aneka Resep,30,10,"Belah telur rebus membujur menjadi dua. Ambil bagian kuningnya. Sisihkan.
Tumis bawang bombay dengan 2 sdm minyak goreng
masukkan buncis. Sisihkan.
Campur tumisan bawang bombay dengan kuning telur
Masako Rasa Sapi
dan sisa bahan isi. Aduk rata.
Bagi adonan menjadi 8. Isikan adonan ke dalam belahan putih telur rebus hingga membentuk bulatan telur utuh.
Masukkan bulatan telur ke dalam kocokan telur
lalu balutkan dengan tepung panir hingga rata. Goreng dalam minyak banyak dan panas hingga kecokelatan. Sajikan.","1. Belah telur rebus membujur menjadi dua. Ambil bagian kuningnya. Sisihkan.
2. Tumis bawang bombay dengan 2 sdm minyak goreng, masukkan buncis. Sisihkan.
3. Campur tumisan bawang bombay dengan kuning telur, Masako Rasa Sapi, dan sisa bahan isi. Aduk rata.
4. Bagi adonan menjadi 8. Isikan adonan ke dalam belahan putih telur rebus hingga membentuk bulatan telur utuh.
5. Masukkan bulatan telur ke dalam kocokan telur, lalu balutkan dengan tepung panir hingga rata. Goreng dalam minyak banyak dan panas hingga kecokelatan. Sajikan.",114.6,8.5,12.7,7.7,https://assets.dapurumami.com/uploads/recipe/telur-isi-goreng-bx2j1-78d51f90696a88efc1119532ff9dc331.jpg
Sate Kikil,https://www.dapurumami.com/resep/sate-kikil-015k5,Aneka Resep,30,6,"Bumbu Halus:
Taburan Kelapa:
Tumis bumbu halus. Masukkan kikil
aduk rata. Tambahkan 1 ltr air
Masako Rasa Sapi secukupnya
serta garam dan merica. Masak hingga bumbu meresap. Sisihkan.
Taburan kelapa: Sangrai kelapa dan sisa Masako Rasa Sapi hingga kecoklatan. Tambahkan sisa bahan
aduk rata. Sisihkan.
Tusuk kikil ke tusuk sate. Balut kikil dengan taburan kelapa hingga rata. Sajikan.","1. Tumis bumbu halus. Masukkan kikil, aduk rata. Tambahkan 1 ltr air, Masako Rasa Sapi secukupnya, serta garam dan merica. Masak hingga bumbu meresap. Sisihkan.
2. Taburan kelapa: Sangrai kelapa dan sisa Masako Rasa Sapi hingga kecoklatan. Tambahkan sisa bahan, aduk rata. Sisihkan.
3. Tusuk kikil ke tusuk sate. Balut kikil dengan taburan kelapa hingga rata. Sajikan.",236.7,13.0,10.3,16.5,https://assets.dapurumami.com/uploads/recipe/sate-kikil-015k5-359c014c0df36444f8945a1174e1e294.jpg
